09-11 13:26:25.414 [    main] INFO | org.springframework.boot.StartupInfoLogger.logStarting:51 Starting CodegymJiraApplication using Java 17.0.16 with PID 23532 (C:\Users\ojgon\OneDrive\Documentos\gitlocal\proyectofinalmodulo5_v1\target\classes started by ojgon in C:\Users\ojgon\OneDrive\Documentos\gitlocal\proyectofinalmodulo5_v1)
09-11 19:59:06.258 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 19:59:06.260 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 19:59:06.262 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 19:59:06.264 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 19:59:06.265 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 19:59:06.265 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 19:59:06.269 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 19:59:06.269 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 19:59:06.269 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 19:59:06.269 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 19:59:06.272 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 19:59:06.273 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 19:59:06.502 [0-exec-4] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/bootstrap/css/bootstrap-select.min.css
09-11 19:59:06.767 [0-exec-8] INFO | com.codegym.jira.bugtracking.tree.TreeRestController.getProjects:48 get projects tree
09-11 19:59:10.759 [0-exec-7] INFO | com.codegym.jira.bugtracking.tree.TreeRestController.getSprintsAndBacklog:54 get project 1 sprints
09-11 19:59:14.769 [0-exec-5] INFO | com.codegym.jira.bugtracking.tree.TreeRestController.getSprintTasks:62 get sprint 1 tasks
09-11 19:59:17.995 [-exec-10] INFO | com.codegym.jira.bugtracking.task.TaskUIController.get:38 get 108
09-11 19:59:20.925 [0-exec-6] INFO | com.codegym.jira.bugtracking.task.TaskUIController.showEditForm:48 show edit form for task 108
09-11 19:59:20.961 [0-exec-6] DEBUG| com.codegym.jira.ref.ReferenceService.getRefs:30 get by type TASK
09-11 19:59:20.962 [0-exec-6] DEBUG| com.codegym.jira.ref.ReferenceService.getRefs:30 get by type TASK_STATUS
09-11 19:59:20.966 [0-exec-6] DEBUG| com.codegym.jira.ref.ReferenceService.getRefs:30 get by type PRIORITY
09-11 19:59:21.250 [0-exec-2] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/bootstrap/css/bootstrap-select.min.css
09-11 19:59:21.262 [0-exec-5] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/js/activity.js
09-11 19:59:21.337 [0-exec-1] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/js/activity.js
09-11 19:59:21.383 [0-exec-9] WARN | org.springframework.web.servlet.DispatcherServlet.noHandlerFound:1291 No mapping for GET /favicon.ico
09-11 19:59:21.388 [0-exec-9] WARN | o.s.web.servlet.mvc.support.DefaultHandlerExceptionResolver.handleNoHandlerFoundException:427 No endpoint GET /favicon.ico.
09-11 19:59:21.390 [0-exec-9] WARN | o.s.web.servlet.handler.AbstractHandlerExceptionResolver.logException:207 Resolved [org.springframework.web.servlet.NoHandlerFoundException: No endpoint GET /favicon.ico.]
09-11 19:59:21.398 [0-exec-9] ERROR| com.codegym.jira.common.internal.web.BasicExceptionHandler.processException:73 ERR# Exception org.springframework.web.servlet.NoHandlerFoundException: No endpoint GET /favicon.ico. at request /favicon.ico
09-11 20:00:26.018 [0-exec-2] INFO | com.codegym.jira.bugtracking.task.TaskUIController.get:38 get 108
09-11 20:00:26.534 [0-exec-1] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/bootstrap/css/bootstrap-select.min.css
09-11 20:00:29.507 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.509 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.512 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.512 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.512 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.512 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.514 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.514 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.514 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.517 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.518 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.520 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.521 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.522 [0-exec-3] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:00:29.777 [0-exec-1] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/bootstrap/css/bootstrap-select.min.css
09-11 20:00:30.164 [0-exec-6] INFO | com.codegym.jira.bugtracking.tree.TreeRestController.getProjects:48 get projects tree
09-11 20:00:31.961 [0-exec-8] INFO | com.codegym.jira.bugtracking.tree.TreeRestController.getSprintsAndBacklog:54 get project 1 sprints
09-11 20:00:33.496 [0-exec-2] INFO | com.codegym.jira.bugtracking.tree.TreeRestController.getSprintTasks:62 get sprint 1 tasks
09-11 20:00:37.554 [0-exec-1] INFO | com.codegym.jira.bugtracking.task.TaskUIController.get:38 get 108
09-11 20:00:39.834 [0-exec-4] INFO | com.codegym.jira.bugtracking.task.TaskUIController.showEditForm:48 show edit form for task 108
09-11 20:00:39.874 [0-exec-4] DEBUG| com.codegym.jira.ref.ReferenceService.getRefs:30 get by type TASK
09-11 20:00:39.875 [0-exec-4] DEBUG| com.codegym.jira.ref.ReferenceService.getRefs:30 get by type TASK_STATUS
09-11 20:00:39.875 [0-exec-4] DEBUG| com.codegym.jira.ref.ReferenceService.getRefs:30 get by type PRIORITY
09-11 20:00:40.083 [0-exec-9] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/bootstrap/css/bootstrap-select.min.css
09-11 20:00:40.104 [0-exec-1] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/js/activity.js
09-11 20:00:40.201 [0-exec-3] WARN | org.springframework.web.servlet.DispatcherServlet.noHandlerFound:1291 No mapping for GET /favicon.ico
09-11 20:00:40.203 [0-exec-3] WARN | o.s.web.servlet.mvc.support.DefaultHandlerExceptionResolver.handleNoHandlerFoundException:427 No endpoint GET /favicon.ico.
09-11 20:00:40.203 [0-exec-3] WARN | o.s.web.servlet.handler.AbstractHandlerExceptionResolver.logException:207 Resolved [org.springframework.web.servlet.NoHandlerFoundException: No endpoint GET /favicon.ico.]
09-11 20:00:40.208 [0-exec-3] ERROR| com.codegym.jira.common.internal.web.BasicExceptionHandler.processException:73 ERR# Exception org.springframework.web.servlet.NoHandlerFoundException: No endpoint GET /favicon.ico. at request /favicon.ico
09-11 20:01:55.469 [0-exec-6] DEBUG| com.codegym.jira.ref.ReferenceService.getRefs:30 get by type TASK
09-11 20:01:55.472 [0-exec-6] DEBUG| com.codegym.jira.ref.ReferenceService.getRefs:30 get by type TASK_STATUS
09-11 20:01:55.472 [0-exec-6] DEBUG| com.codegym.jira.ref.ReferenceService.getRefs:30 get by type PRIORITY
09-11 20:01:56.006 [0-exec-5] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/bootstrap/css/bootstrap-select.min.css
09-11 20:01:56.020 [0-exec-7] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/js/activity.js
09-11 20:01:56.126 [0-exec-2] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/js/activity.js
09-11 20:02:16.975 [-exec-10] INFO | com.codegym.jira.bugtracking.task.TaskUIController.get:38 get 108
09-11 20:02:17.274 [0-exec-5] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/bootstrap/css/bootstrap-select.min.css
09-11 20:02:19.398 [0-exec-9] INFO | com.codegym.jira.bugtracking.task.TaskUIController.showEditForm:48 show edit form for task 108
09-11 20:02:19.428 [0-exec-9] DEBUG| com.codegym.jira.ref.ReferenceService.getRefs:30 get by type TASK
09-11 20:02:19.430 [0-exec-9] DEBUG| com.codegym.jira.ref.ReferenceService.getRefs:30 get by type TASK_STATUS
09-11 20:02:19.430 [0-exec-9] DEBUG| com.codegym.jira.ref.ReferenceService.getRefs:30 get by type PRIORITY
09-11 20:02:19.671 [0-exec-6] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/bootstrap/css/bootstrap-select.min.css
09-11 20:02:19.680 [0-exec-4] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/js/activity.js
09-11 20:02:19.750 [0-exec-9] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/js/activity.js
09-11 20:02:19.782 [0-exec-3] WARN | org.springframework.web.servlet.DispatcherServlet.noHandlerFound:1291 No mapping for GET /favicon.ico
09-11 20:02:19.782 [0-exec-3] WARN | o.s.web.servlet.mvc.support.DefaultHandlerExceptionResolver.handleNoHandlerFoundException:427 No endpoint GET /favicon.ico.
09-11 20:02:19.784 [0-exec-3] WARN | o.s.web.servlet.handler.AbstractHandlerExceptionResolver.logException:207 Resolved [org.springframework.web.servlet.NoHandlerFoundException: No endpoint GET /favicon.ico.]
09-11 20:02:19.789 [0-exec-3] ERROR| com.codegym.jira.common.internal.web.BasicExceptionHandler.processException:73 ERR# Exception org.springframework.web.servlet.NoHandlerFoundException: No endpoint GET /favicon.ico. at request /favicon.ico
09-11 20:02:30.015 [0-exec-7] DEBUG| c.codegym.jira.bugtracking.attachment.AttachmentController.upload:33 upload file UploadTestFile.txt to folder task
09-11 20:02:30.249 [0-exec-5] INFO | c.codegym.jira.bugtracking.attachment.AttachmentController.getAllForObject:64 get all attachment by objectId = 108
09-11 20:02:44.540 [0-exec-8] INFO | com.codegym.jira.bugtracking.task.TaskUIController.createOrUpdate:100 update TaskToExt:108[task-108],true with id=108
09-11 20:02:44.692 [0-exec-8] INFO | com.codegym.jira.common.BaseHandler.updateFromTo:114 updateFromTo TaskToExt:108[task-108],true with id=108
09-11 20:02:44.738 [0-exec-8] INFO | com.codegym.jira.common.BaseHandler.create:90 create Activity:null
09-11 20:02:44.891 [0-exec-6] INFO | com.codegym.jira.bugtracking.task.TaskUIController.get:38 get 108
09-11 20:02:45.364 [0-exec-9] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/bootstrap/css/bootstrap-select.min.css
09-11 20:03:44.266 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.269 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.269 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.270 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.270 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.270 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.270 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.270 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.270 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.270 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.270 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.270 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.270 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.270 [0-exec-8] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:03:44.496 [0-exec-9] ERROR| com.codegym.jira.common.internal.web.UIExceptionHandler.processError:56 ERR# Exception No message available at request /static/bootstrap/css/bootstrap-select.min.css
09-11 20:03:44.744 [0-exec-1] INFO | com.codegym.jira.bugtracking.tree.TreeRestController.getProjects:48 get projects tree
09-11 20:03:51.509 [0-exec-7] INFO | com.codegym.jira.bugtracking.tree.TreeRestController.getSprintsAndBacklog:54 get project 1 sprints
09-11 20:03:53.113 [0-exec-3] INFO | com.codegym.jira.bugtracking.tree.TreeRestController.getSprintTasks:62 get sprint 1 tasks
09-11 20:03:56.733 [0-exec-4] INFO | com.codegym.jira.bugtracking.task.TaskUIController.get:38 get 108
09-11 20:04:02.627 [0-exec-6] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:04:02.630 [0-exec-6] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@3d44f8e5
09-11 20:05:00.284 [downHook] DEBUG| o.s.scheduling.concurrent.ExecutorConfigurationSupport.shutdown:218 Shutting down ExecutorService 'mailExecutor'
09-11 20:24:03.911 [    main] INFO | org.springframework.boot.StartupInfoLogger.logStarting:51 Starting CodegymJiraApplication using Java 17.0.16 with PID 7300 (C:\Users\ojgon\OneDrive\Documentos\gitlocal\proyectofinalmodulo5_v1\target\classes started by ojgon in C:\Users\ojgon\OneDrive\Documentos\gitlocal\proyectofinalmodulo5_v1)
09-11 20:24:03.917 [    main] DEBUG| org.springframework.boot.StartupInfoLogger.logStarting:52 Running with Spring Boot v3.0.2, Spring v6.0.4
09-11 20:24:03.918 [    main] INFO | org.springframework.boot.SpringApplication.logStartupProfileInfo:636 The following 1 profile is active: "prod"
09-11 20:24:09.902 [    main] WARN | o.h.b.i.MetadataBuilderImpl$MetadataBuildingOptionsImpl.lambda$new$1:626 HHH90000021: Encountered deprecated setting [javax.persistence.sharedCache.mode], use [jakarta.persistence.sharedCache.mode] instead
09-11 20:24:14.973 [    main] DEBUG| o.s.w.s.m.m.annotation.ExceptionHandlerExceptionResolver.initExceptionHandlerAdviceCache:292 ControllerAdvice beans: 3 @ExceptionHandler, 1 ResponseBodyAdvice
09-11 20:24:15.430 [    main] DEBUG| o.s.scheduling.concurrent.ExecutorConfigurationSupport.initialize:181 Initializing ExecutorService 'mailExecutor'
09-11 20:24:15.578 [    main] INFO | com.codegym.jira.ref.ReferenceService.initialize:56 init loading
09-11 20:24:15.822 [    main] DEBUG| o.s.web.servlet.handler.SimpleUrlHandlerMapping.logMappings:187 Patterns [/view/**] in 'getUrlHandlerMapping'
09-11 20:24:16.738 [    main] DEBUG| com.codegym.jira.common.internal.config.SecurityConfig.createFilteredClientRegistrationRepository:155 Manteniendo proveedor OAuth2: github
09-11 20:24:16.738 [    main] INFO | com.codegym.jira.common.internal.config.SecurityConfig.createFilteredClientRegistrationRepository:157 Deshabilitando proveedor OAuth2: facebook
09-11 20:24:16.739 [    main] DEBUG| com.codegym.jira.common.internal.config.SecurityConfig.createFilteredClientRegistrationRepository:155 Manteniendo proveedor OAuth2: google
09-11 20:24:16.740 [    main] DEBUG| com.codegym.jira.common.internal.config.SecurityConfig.createFilteredClientRegistrationRepository:155 Manteniendo proveedor OAuth2: gitlab
09-11 20:24:16.741 [    main] INFO | com.codegym.jira.common.internal.config.SecurityConfig.createFilteredClientRegistrationRepository:161 Proveedores OAuth2 habilitados: [github, google, gitlab]
09-11 20:24:17.194 [    main] INFO | org.springframework.boot.StartupInfoLogger.logStarted:57 Started CodegymJiraApplication in 14.562 seconds (process running for 15.963)
09-11 20:24:27.155 [-exec-10] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@54c5b576
09-11 20:24:27.156 [-exec-10] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@54c5b576
09-11 20:24:38.959 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@54c5b576
09-11 20:24:38.961 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@54c5b576
09-11 20:24:39.305 [0-exec-1] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@54c5b576
09-11 20:24:39.307 [0-exec-1] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@54c5b576
09-11 20:24:51.333 [0-exec-2] DEBUG| o.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler:527 Mapped to org.springframework.web.servlet.mvc.UrlFilenameViewController@54c5b576
09-11 20:24:51.563 [0-exec-2] DEBUG| com.codegym.jira.common.internal.config.SecurityConfig.lambda$userDetailsService$0:57 Authenticating 'admin@gmal.com'
09-11 20:24:51.643 [0-exec-2] ERROR| o.s.s.w.a.AbstractAuthenticationProcessingFilter.doFilter:244 An internal error occurred while trying to authenticate the user.
org.springframework.security.authentication.InternalAuthenticationServiceException: User with email=admin@gmal.com not found
	at org.springframework.security.authentication.dao.DaoAuthenticationProvider.retrieveUser(DaoAuthenticationProvider.java:109)
	at org.springframework.security.authentication.dao.AbstractUserDetailsAuthenticationProvider.authenticate(AbstractUserDetailsAuthenticationProvider.java:133)
	at org.springframework.security.authentication.ProviderManager.authenticate(ProviderManager.java:182)
	at org.springframework.security.authentication.ProviderManager.authenticate(ProviderManager.java:201)
	at org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter.attemptAuthentication(UsernamePasswordAuthenticationFilter.java:85)
	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:231)
	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:221)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:227)
	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:221)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.oauth2.client.web.OAuth2AuthorizationRequestRedirectFilter.doFilterInternal(OAuth2AuthorizationRequestRedirectFilter.java:181)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:107)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:93)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:90)
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:75)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:82)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:69)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:62)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.session.DisableEncodeUrlFilter.doFilterInternal(DisableEncodeUrlFilter.java:42)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:233)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:191)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:351)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:267)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:185)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:158)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:185)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:158)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:185)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:158)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:185)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:158)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:177)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:97)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:542)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:119)
